_id,nombres,apellidos,email,email_validacion,password,estado,fullname,createdAT,tenant,__v
6852e016ec28a0201afd5431,Diana Martha,López,lópez.diana@yahoo.com,true,$2b$10$9asxMYINP/eqG/Paxt6Jju1AFZBXy.DohiACCVmRZiiuiIUsEb.tC,true,Diana Martha López,2025-03-03T18:54:41.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e016ec28a0201afd5432,Elena,Santana Moreno,elena.santana@aol.com,true,$2b$10$ZLw.G/k.SRXjVEW/CG8rJuNLUsUuMwcPL9au3voXmFV8ufmCnjY2u,false,Elena Santana Moreno,2025-03-03T19:22:42.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e016ec28a0201afd5433,Daniel,Mora Ruiz,dmora@icloud.com,true,$2b$10$wGq5fBPZO1bb1jN.b7Vza.M8Qz135BFAZNlOqxAHvWN3wG5h.ITdy,true,Daniel Mora Ruiz,2025-03-03T19:23:20.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e016ec28a0201afd5434,Gabriel Martín,Lozano,gabriellozano99@mail.com,false,$2b$10$B0.aStOf.8q5.eUsekkh/.OJRFk5TS3X/K26ytIYkZWh4nlILFGgu,true,Gabriel Martín Lozano,2025-03-03T20:16:55.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e016ec28a0201afd5435,Gabriel Antonio,Calvo,gabriel_calvo@mail.com,true,$2b$10$lMnibf74z0FXxjp2zduuaeIDPYwcPUMxo80mO/i.HUy/7LP3xwaIK,false,Gabriel Antonio Calvo,2025-03-03T21:23:58.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e016ec28a0201afd5436,Hugo Sergio,Rojas,hugorojas15@outlook.com,true,$2b$10$5mLt/Ov2J4BhgvLo44jGbefKJTnnJ6iILPmN.oKC3NGdXwGrgvh1S,true,Hugo Sergio Rojas,2025-03-03T21:27:16.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e016ec28a0201afd5437,Adriana,Molina Esteban,molina.adriana@hotmail.com,true,$2b$10$3M4UYKARX/R2Ce8MQEQ39eouZ69RYDYdQHFgLGX/bFXQ1B31o//8u,true,Adriana Molina Esteban,2025-03-03T22:00:08.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e016ec28a0201afd5438,Patricia,Hidalgo,patricia_hidalgo@gmail.com,true,$2b$10$Mmu/Jxv9/zzLS7bLrRit1OMdyYUnlbqW0OTUGSt9QiJbd4Y2xz1N.,true,Patricia Hidalgo,2025-03-03T22:11:30.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e016ec28a0201afd5439,Pedro,Pérez Cortés,pedro_pérez@icloud.com,true,$2b$10$CxKC3zEdEkYczgbXQG4QnuNHGYcdGQsh005MKbsFQZ8wfRY6hDtKi,true,Pedro Pérez Cortés,2025-03-03T22:51:10.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e016ec28a0201afd543a,Isabel Valeria,Peña,isabel_peña@zoho.com,true,$2b$10$lnvZ0NmeuZIyUWLWtuW61eahuZgvLZcEVWleLtk2zJUZyctyy2yqG,true,Isabel Valeria Peña,2025-03-03T23:13:46.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e016ec28a0201afd543b,Gabriela Natalia,Reyes Duran,reyes.gabriela@outlook.com,true,$2b$10$bx5vv4lavxaqitf8Y1O9yesCyUIwOhLClIksg40WDbu9hZKSWkUVm,true,Gabriela Natalia Reyes Duran,2025-03-03T23:39:16.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e016ec28a0201afd543c,Sofía Gabriela,Gallardo Garrido,sofíagallardo86@hotmail.com,false,$2b$10$91YTxt0mD00S2i3QujKvqefKCGMb327aZRQkvRbX7hh54POt08bPm,true,Sofía Gabriela Gallardo Garrido,2025-03-04T08:42:44.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e016ec28a0201afd543d,Elena Cristina,Ramos Lozano,elena.ramos@yahoo.com,true,$2b$10$ZDcvojx/DBVjkXfiwp/GpOMsXpQU2dw9arI6mCFowhcSaCuy33Vvu,true,Elena Cristina Ramos Lozano,2025-03-04T10:00:31.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e016ec28a0201afd543e,Pedro,Garrido,pedrogarrido666@live.com,true,$2b$10$dEJEKudtEVjBnIKehlufCOuDwCyHL7E5SDfbNZJ7OJikCAllpnroO,true,Pedro Garrido,2025-03-04T14:30:20.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e016ec28a0201afd543f,Lourdes Julia,Gómez Herrero,lourdes_gómez@live.com,true,$2b$10$QSCiSsNguw5EVcXBorbik.E4/VLd7mcmqHRbhKDmKTQ6ddR9viyRu,true,Lourdes Julia Gómez Herrero,2025-03-04T14:34:09.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e017ec28a0201afd5440,Susana Juana,Domínguez Esteban,susana.domínguez@yahoo.com,true,$2b$10$dU5q4tZV.vdC.hT9eXxpDemsyGV9foUMvF3FuRD5/iyp6lMK0rd/2,true,Susana Juana Domínguez Esteban,2025-03-04T15:16:46.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e017ec28a0201afd5441,Adriana,Ibáñez Vázquez,ibáñeza@protonmail.com,true,$2b$10$2jddx8RGSvpM/6TyeR5NmOizhuJzdUXv0TihmcGz2cJzBK1y.Enjm,true,Adriana Ibáñez Vázquez,2025-03-04T18:09:29.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e017ec28a0201afd5442,Isabel Elena,Campos,isabel182@protonmail.com,true,$2b$10$DeKCY6wbAV/Qj4QJoj7G8Os3dVBnHxHBCDUTDI1kLl0TKo1EMx6X2,true,Isabel Elena Campos,2025-03-04T18:14:26.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e017ec28a0201afd5443,Francisco,Torres,francisco_torres@mail.com,true,$2b$10$/.ZGtoS1zfMgyMXbbWmFi.TQr/vfVSI7iQmCzan4dIbtJdMccikKe,true,Francisco Torres,2025-03-04T19:01:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e017ec28a0201afd5444,Víctor,Ortiz,víctor_ortiz@aol.com,true,$2b$10$o5kbWBtYxyFmritkvdoMjuqgc8tuwcm28beZc7JddbHvgwZW3SKqK,true,Víctor Ortiz,2025-03-04T19:46:19.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e017ec28a0201afd5445,Catalina,Arias López,catalina_arias@zoho.com,true,$2b$10$dBANwHnz51fTwuj/g4q5Jefw4dfgBDT1K2klppTwZh.2a/4S.REju,true,Catalina Arias López,2025-03-04T20:24:28.000Z,6852dbf5c4a6f8d1a81074f6,0
6852e017ec28a0201afd5446,Isabel,Nieto Gómez,nieto.isabel@protonmail.com,true,$2b$10$fzyWXZJQVfM8DKY1jdAJhuUpKRMyTItqiBeHsAEbxW0cpvlHPB7ge,false,Isabel Nieto Gómez,2025-03-07T19:21:37.000Z,6852dbf5c4a6f8d1a81074f6,0
